"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","CONFLICT_STATUS","DATA_FEED","COUNT_STATUS_PER_FEED"
8,2020,12,2020,"MANUAL UPDATE","LBR",2
8,2020,10,2020,"IGNORED","MHL",3
8,2020,9,2020,"MANUAL UPDATE","MHL",14
8,2020,11,2020,"IGNORED","PI_AM",1
8,2020,,,"PENDING","PI_SK",32
8,2020,8,2020,"MANUAL UPDATE","KP",1
8,2020,8,2020,"IGNORED","KP",3
8,2020,11,2020,"MANUAL UPDATE","CS",6
8,2020,12,2020,"IGNORED","BLACKSEA",7
8,2020,9,2020,"IGNORED","PI_WE",12
8,2020,8,2020,"MANUAL UPDATE","PI_WE",5
8,2020,10,2020,"IGNORED","PH",15
8,2020,,,"PENDING","PH",28
8,2020,12,2020,"IGNORED","PH",4
8,2020,,,"PENDING","PI_JS",2
8,2020,1,2021,"IGNORED VALUE","PI_JS",1
8,2020,11,2020,"MANUAL UPDATE","MHL",2
8,2020,8,2020,"IGNORED","IOM",2
8,2020,12,2020,"IGNORED","VDM",14
8,2020,10,2020,"IGNORED","RINA",8
8,2020,11,2020,"MANUAL UPDATE","RINA",3
9,2020,9,2020,"IGNORED","AMSA",11
9,2020,9,2020,"IGNORED","NG",16
9,2020,9,2020,"IGNORED","KR",32
9,2020,12,2020,"MANUAL UPDATE","CS",6
9,2020,11,2020,"MANUAL UPDATE","LBR",2
9,2020,11,2020,"IGNORED","PI_GA",8
9,2020,9,2020,"IGNORED","IR",6
9,2020,12,2020,"IGNORED","BLACKSEA",5
9,2020,,,"PENDING","NB",3
9,2020,11,2020,"MANUAL UPDATE","NB",1
9,2020,9,2020,"MANUAL UPDATE","NK",10
9,2020,10,2020,"IGNORED","NK",22
9,2020,9,2020,"IGNORED VALUE","NK",1
9,2020,9,2020,"IGNORED","TU",3
9,2020,11,2020,"IGNORED","VN",1
9,2020,10,2020,"IGNORED","VN",1
9,2020,11,2020,"MANUAL UPDATE","PI_ST",1
9,2020,9,2020,"IGNORED","VUT",3
9,2020,9,2020,"MANUAL UPDATE","KI",2
9,2020,12,2020,"IGNORED","VDM",15
9,2020,9,2020,"IGNORED","VDM",7
9,2020,10,2020,"MANUAL UPDATE","MLT",4
9,2020,11,2020,"IGNORED","PI_JS",1
9,2020,9,2020,"IGNORED","MLT",2
9,2020,,,"PENDING","IB",1
9,2020,10,2020,"MANUAL UPDATE","AMSA",1
9,2020,11,2020,"IGNORED","KR",1
9,2020,12,2020,"MANUAL UPDATE","VCT",1
9,2020,,,"PENDING","FRO",4
9,2020,11,2020,"MANUAL UPDATE","NG",22
10,2020,10,2020,"IGNORED","PH",3
10,2020,10,2020,"IGNORED","PI_AM",14
10,2020,10,2020,"IGNORED","PI_ST",7
10,2020,11,2020,"MANUAL UPDATE","PI_GA",6
10,2020,11,2020,"IGNORED","PI_SK",3
10,2020,12,2020,"IGNORED","TUR",7
10,2020,11,2020,"IGNORED","NK",9
10,2020,10,2020,"MANUAL UPDATE","PI_WE",9
10,2020,10,2020,"IGNORED","VUT",3
10,2020,11,2020,"IGNORED","MHL",1
10,2020,,,"PENDING","KR",9
10,2020,,,"PENDING","PI_JS",7
10,2020,10,2020,"MANUAL UPDATE","KR",4
10,2020,11,2020,"MANUAL UPDATE","LBR",1
10,2020,12,2020,"MANUAL UPDATE","LBR",1
10,2020,11,2020,"IGNORED","ECU",4
10,2020,,,"PENDING","VN",2
10,2020,12,2020,"IGNORED","IR",2
10,2020,11,2020,"IGNORED","PI_BM",46
10,2020,,,"PENDING","VDM",90
10,2020,11,2020,"MANUAL UPDATE","CS",1
10,2020,12,2020,"MANUAL UPDATE","KI",28
10,2020,1,2021,"IGNORED","KI",4
10,2020,11,2020,"MANUAL UPDATE","RINA",3
10,2020,,,"PENDING","BLACKSEA",145
10,2020,10,2020,"IGNORED VALUE","PI_SM",3
10,2020,11,2020,"MANUAL UPDATE","PI_SM",3
10,2020,12,2020,"IGNORED","PI_SM",2
10,2020,1,2021,"IGNORED","BLACKSEA",1
10,2020,11,2020,"MANUAL UPDATE","VUT",1
10,2020,,,"PENDING","VCT",12
11,2020,12,2020,"IGNORED","VUT",2
11,2020,11,2020,"IGNORED","NK",14
11,2020,11,2020,"IGNORED","KR",21
11,2020,,,"PENDING","PI_SC",17
11,2020,12,2020,"IGNORED VALUE","KI",21
11,2020,11,2020,"IGNORED","BV",21
11,2020,12,2020,"MANUAL UPDATE","NB",1
11,2020,12,2020,"IGNORED","TUR",1
11,2020,12,2020,"IGNORED","NK",10
11,2020,11,2020,"MANUAL UPDATE","PI_WE",3
11,2020,12,2020,"IGNORED","PI_WE",1
11,2020,12,2020,"IGNORED","CS",2
11,2020,11,2020,"MANUAL UPDATE","PI_BM",2
11,2020,11,2020,"IGNORED","RINA",6
11,2020,11,2020,"IGNORED VALUE","PI_JS",2
11,2020,2,2021,"IGNORED","MHL",1
11,2020,12,2020,"MANUAL UPDATE","PI_SM",5
11,2020,,,"PENDING","PLW",5
11,2020,12,2020,"MANUAL UPDATE","GIBSONS",2
11,2020,12,2020,"MANUAL UPDATE","PI_BR",16
12,2020,12,2020,"IGNORED","NG",12
12,2020,12,2020,"IGNORED","PLW",7
12,2020,12,2020,"IGNORED","PI_JS",12
12,2020,12,2020,"IGNORED","LBR",11
12,2020,12,2020,"IGNORED","NK",44
12,2020,,,"PENDING","IOM",2
12,2020,12,2020,"IGNORED","PI_AM",14
12,2020,,,"PENDING","CS",66
12,2020,12,2020,"IGNORED","TGO",8
12,2020,12,2020,"IGNORED","KI",26
12,2020,12,2020,"IGNORED","IR",7
12,2020,12,2020,"MANUAL UPDATE","CS",13
12,2020,12,2020,"IGNORED","VCT",1
12,2020,12,2020,"IGNORED","GIBSONS",2
12,2020,12,2020,"IGNORED","CAN",4
12,2020,12,2020,"IGNORED","DMA",1
12,2020,,,"PENDING","LR",2245
12,2020,2,2021,"IGNORED","LR",2
12,2020,1,2021,"IGNORED","LR",3
1,2021,,,"PENDING","PI_AM",23
1,2021,,,"PENDING","BV",63
1,2021,2,2021,"MANUAL UPDATE","BV",4
1,2021,1,2021,"MANUAL UPDATE","KR",13
1,2021,1,2021,"IGNORED VALUE","KR",3
1,2021,2,2021,"IGNORED","RINA",2
1,2021,1,2021,"IGNORED VALUE","NK",4
1,2021,,,"PENDING","NK",14
1,2021,2,2021,"IGNORED","TUR",1
1,2021,,,"PENDING","VUT",4
1,2021,1,2021,"IGNORED","NB",3
1,2021,1,2021,"IGNORED","PI_ST",65
1,2021,1,2021,"IGNORED VALUE","PI_ST",23
1,2021,1,2021,"MANUAL UPDATE","PI_JS",2
1,2021,2,2021,"IGNORED","PI_SM",10
1,2021,,,"PENDING","BLZ",6
1,2021,2,2021,"IGNORED VALUE","TUV",1
2,2021,2,2021,"IGNORED","PI_BM",5
2,2021,2,2021,"IGNORED","LBR",42
2,2021,2,2021,"IGNORED VALUE","LBR",5
2,2021,,,"PENDING","PI_AM",11
2,2021,,,"PENDING","BV",93
2,2021,,,"PENDING","NB",2
2,2021,2,2021,"IGNORED","IR",7
2,2021,2,2021,"IGNORED VALUE","TUR",1
2,2021,2,2021,"IGNORED","FRA",3
2,2021,2,2021,"IGNORED VALUE","FRA",1
2,2021,,,"PENDING","PI_ST",73
2,2021,2,2021,"MANUAL UPDATE","PR",1
2,2021,2,2021,"IGNORED","RINA",1
1,2020,3,2020,"IGNORED","PI_LS",1
1,2020,1,2020,"IGNORED","BV",91
1,2020,1,2020,"IGNORED","PI_SM",12
1,2020,2,2020,"IGNORED","TUV",1
1,2020,,,"PENDING","PI_AM",8
1,2020,4,2020,"IGNORED","PI_AM",2
1,2020,2,2020,"MANUAL UPDATE","PI_GA",8
1,2020,,,"PENDING","PI_GA",6
1,2020,3,2020,"IGNORED","CUW",1
1,2020,5,2020,"IGNORED","HRV",1
1,2020,4,2020,"MANUAL UPDATE","LBR",2
1,2020,2,2020,"MANUAL UPDATE","BV",6
1,2020,3,2020,"IGNORED","BV",7
1,2020,1,2020,"MANUAL UPDATE","DB",2
1,2020,1,2020,"IGNORED","DB",9
1,2020,2,2020,"IGNORED","DB",2
1,2020,3,2020,"MANUAL UPDATE","PH",5
1,2020,2,2020,"IGNORED","PH",2
1,2020,4,2020,"MANUAL UPDATE","GEO",1
1,2020,1,2020,"MANUAL UPDATE","GEO",1
1,2020,,,"PENDING","PI_WE",25
1,2020,8,2020,"IGNORED","PI_WE",4
1,2020,4,2020,"MANUAL UPDATE","PI_WE",3
1,2020,10,2020,"MANUAL UPDATE","PI_WE",1
1,2020,7,2020,"IGNORED","PI_WE",1
1,2020,3,2020,"IGNORED","MHL",6
1,2020,3,2020,"MANUAL UPDATE","VN",4
1,2020,2,2020,"IGNORED","NIS",1
1,2020,4,2020,"MANUAL UPDATE","AMSA",4
1,2020,3,2020,"MANUAL UPDATE","NG",34
1,2020,2,2020,"IGNORED","NG",5
1,2020,2,2020,"MANUAL UPDATE","NG",5
1,2020,8,2020,"MANUAL UPDATE","NG",2
1,2020,3,2020,"IGNORED","VUT",6
1,2020,2,2020,"IGNORED","FRA",2
1,2020,4,2020,"MANUAL UPDATE","KR",2
1,2020,12,2020,"MANUAL UPDATE","PI_SM",1
1,2020,,,"PENDING","PI_SM",9
1,2020,2,2020,"IGNORED","RINA",31
1,2020,4,2020,"MANUAL UPDATE","RINA",10
1,2020,4,2020,"MANUAL UPDATE","PI_SM",2
1,2020,8,2020,"IGNORED","GIBSONS",1
1,2020,7,2020,"IGNORED","RINA",1
1,2020,1,2020,"IGNORED VALUE","RINA",3
1,2020,3,2020,"IGNORED","VZ",1
1,2020,5,2020,"IGNORED","BLACKSEA",3
1,2020,7,2020,"IGNORED","BLACKSEA",1
1,2020,2,2020,"IGNORED","BLZ",5
1,2020,3,2020,"IGNORED","BLZ",4
1,2020,4,2020,"MANUAL UPDATE","BLZ",2
1,2020,8,2020,"MANUAL UPDATE","COK",1
1,2020,9,2020,"MANUAL UPDATE","PLW",1
1,2020,1,2020,"IGNORED","PAN",1
1,2020,2,2020,"IGNORED","KP",8
1,2020,8,2020,"IGNORED","KP",1
2,2020,4,2020,"IGNORED","PI_LS",1
2,2020,5,2020,"IGNORED","PI_AM",1
2,2020,9,2020,"IGNORED","BV",1
2,2020,3,2020,"MANUAL UPDATE","BV",33
2,2020,3,2020,"IGNORED","BV",14
2,2020,2,2020,"IGNORED","NG",95
2,2020,2,2020,"IGNORED","TGO",9
2,2020,4,2020,"MANUAL UPDATE","MHL",5
2,2020,8,2020,"MANUAL UPDATE","MHL",1
2,2020,2,2020,"MANUAL UPDATE","TU",2
2,2020,3,2020,"IGNORED","LBR",6
2,2020,6,2020,"IGNORED","LBR",1
2,2020,4,2020,"IGNORED","BLACKSEA",20
2,2020,8,2020,"IGNORED","BLACKSEA",3
2,2020,2,2020,"IGNORED","PI_LS",8
2,2020,8,2020,"IGNORED","PI_WE",9
2,2020,4,2020,"MANUAL UPDATE","TGO",2
2,2020,7,2020,"IGNORED","KR",1
2,2020,3,2020,"MANUAL UPDATE","IOM",3
2,2020,4,2020,"IGNORED","NG",4
2,2020,9,2020,"MANUAL UPDATE","NG",1
2,2020,2,2020,"IGNORED","TUV",4
2,2020,4,2020,"IGNORED","IB",1
2,2020,2,2020,"IGNORED","DB",1
2,2020,4,2020,"IGNORED","TUR",7
2,2020,8,2020,"MANUAL UPDATE","TUR",1
2,2020,3,2020,"MANUAL UPDATE","TUR",10
2,2020,12,2020,"MANUAL UPDATE","TUR",1
2,2020,4,2020,"IGNORED","PI_SK",1
2,2020,2,2020,"MANUAL UPDATE","RINA",1
2,2020,3,2020,"IGNORED","COK",1
2,2020,3,2020,"MANUAL UPDATE","PI_ST",26
2,2020,8,2020,"IGNORED","PI_ST",10
2,2020,5,2020,"IGNORED","PI_ST",1
2,2020,3,2020,"MANUAL UPDATE","DB",1
2,2020,2,2020,"IGNORED VALUE","PI_SM",1
